"Region","Year","fit","se.fit","dec.trend","threshold","se.threshold"
"California Current",2005.69739478958,10607.3354457718,1303.29687304572,NA,NA,NA
"California Current",2005.7755511022,10570.6209364675,1303.67746518786,NA,NA,NA
"California Current",2005.85370741483,10534.1590238573,1304.06466392202,NA,NA,NA
"California Current",2005.93186372745,10497.9528447882,1304.45569957003,NA,NA,NA
"California Current",2006.01002004008,10462.0055354033,1304.84752188715,NA,NA,NA
"California Current",2006.08817635271,10426.3197549722,1305.23750424563,NA,NA,NA
"California Current",2006.16633266533,10390.8968574435,1305.62466457443,NA,NA,NA
"California Current",2006.24448897796,10355.7379754368,1306.00816195046,NA,NA,NA
"California Current",2006.32264529058,10320.8442415714,1306.3869836859,NA,NA,NA
"California Current",2006.40080160321,10286.2167884671,1306.75994592304,NA,NA,NA
"California Current",2006.47895791583,10251.8567487433,1307.12569718363,NA,NA,NA
"California Current",2006.55711422846,10217.7652550195,1307.48272486106,NA,NA,NA
"California Current",2006.63527054108,10183.9434399151,1307.82936464362,NA,NA,NA
"California Current",2006.71342685371,10150.3924360497,1308.16381285713,NA,NA,NA
"California Current",2006.79158316633,10117.1133760429,1308.48414171649,NA,NA,NA
"California Current",2006.86973947896,10084.107392514,1308.78831747629,NA,NA,NA
"California Current",2006.94789579158,10051.3756180827,1309.07422147298,NA,NA,NA
"California Current",2007.02605210421,10018.9191752419,1309.33969346869,NA,NA,NA
"California Current",2007.10420841683,9986.73857889604,1309.583703882,NA,NA,NA
"California Current",2007.18236472946,9954.83340218697,1309.80701274075,NA,NA,NA
"California Current",2007.26052104208,9923.20313724476,1310.01051065155,NA,NA,NA
"California Current",2007.33867735471,9891.84727619939,1310.19504731225,NA,NA,NA
"California Current",2007.41683366733,9860.76531118109,1310.36141773721,NA,NA,NA
"California Current",2007.49498997996,9829.95673431986,1310.51035110793,NA,NA,NA
"California Current",2007.57314629259,9799.42103774573,1310.64250224394,NA,NA,NA
"California Current",2007.65130260521,9769.15771358871,1310.7584456905,NA,NA,NA
"California Current",2007.72945891784,9739.16625397903,1310.85867242036,NA,NA,NA
"California Current",2007.80761523046,9709.44615104668,1310.94358914807,NA,NA,NA
"California Current",2007.88577154309,9679.9968969217,1311.01352025597,NA,NA,NA
"California Current",2007.96392785571,9650.81798373408,1311.06871233179,NA,NA,NA
"California Current",2008.04208416834,9621.90887196752,1311.10941832076,NA,NA,NA
"California Current",2008.12024048096,9593.26841057957,1311.13730523367,NA,NA,NA
"California Current",2008.19839679359,9564.89489540518,1311.15525981694,NA,NA,NA
"California Current",2008.27655310621,9536.78660235015,1311.1660461178,NA,NA,NA
"California Current",2008.35470941884,9508.94180732055,1311.17222866625,NA,NA,NA
"California Current",2008.43286573146,9481.3587862222,1311.17614787082,NA,NA,NA
"California Current",2008.51102204409,9454.03581496099,1311.1798988755,NA,NA,NA
"California Current",2008.58917835671,9426.97116944284,1311.18531389176,NA,NA,NA
"California Current",2008.66733466934,9400.16312557355,1311.19394802055,NA,NA,NA
"California Current",2008.74549098196,9373.6099592592,1311.20706857824,NA,NA,NA
"California Current",2008.82364729459,9347.30994640558,1311.22564793889,NA,NA,NA
"California Current",2008.90180360721,9321.26136291863,1311.25035990384,NA,NA,NA
"California Current",2008.97995991984,9295.46248470415,1311.28157960602,NA,NA,NA
"California Current",2009.05811623246,9269.91152480225,1311.31956002361,NA,NA,NA
"California Current",2009.13627254509,9244.60613722584,1311.36579049086,NA,NA,NA
"California Current",2009.21442885772,9219.54368304229,1311.42222284486,NA,NA,NA
"California Current",2009.29258517034,9194.72152074124,1311.49044535855,NA,NA,NA
"California Current",2009.37074148297,9170.1370088126,1311.57166040136,NA,NA,NA
"California Current",2009.44889779559,9145.78750574604,1311.66667353528,NA,NA,NA
"California Current",2009.52705410822,9121.67037003131,1311.77588692656,NA,NA,NA
"California Current",2009.60521042084,9097.78296015807,1311.89929708038,NA,NA,NA
"California Current",2009.68336673347,9074.12263461622,1312.03649689987,NA,NA,NA
"California Current",2009.76152304609,9050.68675189542,1312.18668206469,NA,NA,NA
"California Current",2009.83967935872,9027.47267048543,1312.34866171824,NA,NA,NA
"California Current",2009.91783567134,9004.47774887595,1312.52087344703,NA,NA,NA
"California Current",2009.99599198397,8981.6993455567,1312.70140253095,NA,NA,NA
"California Current",2010.07414829659,8959.13471009226,1312.88837050367,NA,NA,NA
"California Current",2010.15230460922,8936.78058376482,1313.08131113796,NA,NA,NA
"California Current",2010.23046092184,8914.6335597163,1313.2799995393,NA,NA,NA
"California Current",2010.30861723447,8892.6902310713,1313.48396208139,NA,NA,NA
"California Current",2010.38677354709,8870.94719095466,1313.69248123273,NA,NA,NA
"California Current",2010.46492985972,8849.40103249098,1313.90460400616,NA,NA,NA
"California Current",2010.54308617234,8828.04834880499,1314.11915396269,NA,NA,NA
"California Current",2010.62124248497,8806.88573302131,1314.33474675724,NA,NA,NA
"California Current",2010.6993987976,8785.90977826474,1314.54980921259,NA,NA,NA
"California Current",2010.77755511022,8765.11707765993,1314.76260190836,NA,NA,NA
"California Current",2010.85571142285,8744.50422433157,1314.97124527174,NA,NA,NA
"California Current",2010.93386773547,8724.06781140428,1315.17374915874,NA,NA,NA
"California Current",2011.0120240481,8703.80443161314,1315.36804776392,NA,NA,NA
"California Current",2011.09018036072,8683.71051483159,1315.55280991155,NA,NA,NA
"California Current",2011.16833667335,8663.78207683724,1315.72869071163,NA,NA,NA
"California Current",2011.24649298597,8644.01506856512,1315.89670567696,NA,NA,NA
"California Current",2011.3246492986,8624.40544095044,1316.05792218588,NA,NA,NA
"California Current",2011.40280561122,8604.9491449282,1316.21345887266,NA,NA,NA
"California Current",2011.48096192385,8585.64213143351,1316.36448748993,NA,NA,NA
"California Current",2011.55911823647,8566.48035140145,1316.51223723998,NA,NA,NA
"California Current",2011.6372745491,8547.45975576706,1316.65800157195,NA,NA,NA
"California Current",2011.71543086172,8528.5762954655,1316.80314744231,NA,NA,NA
"California Current",2011.79358717435,8509.82592143183,1316.94912703576,NA,NA,NA
"California Current",2011.87174348697,8491.20458460112,1317.09749194363,NA,NA,NA
"California Current",2011.9498997996,8472.70823590842,1317.24990979613,NA,NA,NA
"California Current",2012.02805611222,8454.33282332152,1317.4082079143,NA,NA,NA
"California Current",2012.10621242485,8436.07414568222,1317.57559865977,NA,NA,NA
"California Current",2012.18436873747,8417.92778593751,1317.75720920746,NA,NA,NA
"California Current",2012.2625250501,8399.88931013758,1317.95839676865,NA,NA,NA
"California Current",2012.34068136273,8381.95428433275,1318.18458201405,NA,NA,NA
"California Current",2012.41883767535,8364.11827457315,1318.441225493,NA,NA,NA
"California Current",2012.49699398798,8346.37684690899,1318.73380670852,NA,NA,NA
"California Current",2012.5751503006,8328.72556739045,1319.06780584957,NA,NA,NA
"California Current",2012.65330661323,8311.16000206783,1319.44868818464,NA,NA,NA
"California Current",2012.73146292585,8293.67571699123,1319.88189112372,NA,NA,NA
"California Current",2012.80961923848,8276.26827821094,1320.37281395622,NA,NA,NA
"California Current",2012.8877755511,8258.93325177711,1320.92681027352,NA,NA,NA
"California Current",2012.96593186373,8241.66620373992,1321.54918308353,NA,NA,NA
"California Current",2013.04408817635,8224.46270319778,1322.24526114391,NA,NA,NA
"California Current",2013.12224448898,8207.31837203236,1323.02165939041,NA,NA,NA
"California Current",2013.2004008016,8190.22887677189,1323.88597994462,NA,NA,NA
"California Current",2013.27855711423,8173.18988535083,1324.84563904683,NA,NA,NA
"California Current",2013.35671342685,8156.19706570387,1325.90780024223,NA,NA,NA
"California Current",2013.43486973948,8139.24608576559,1327.07934854445,NA,NA,NA
"California Current",2013.5130260521,8122.33261347051,1328.36686901452,NA,NA,NA
"California Current",2013.59118236473,8105.45231675317,1329.77662982154,NA,NA,NA
"California Current",2013.66933867735,8088.60086354829,1331.31456984445,NA,NA,NA
"California Current",2013.74749498998,8071.77392179034,1332.98629086427,NA,NA,NA
"California Current",2013.82565130261,8054.96715941393,1334.79705438419,NA,NA,NA
"California Current",2013.90380761523,8038.1762443536,1336.75178310107,NA,NA,NA
"California Current",2013.98196392786,8021.39684454399,1338.85506703585,NA,NA,NA
"California Current",2014.06012024048,8004.6246863395,1341.11133895771,NA,NA,NA
"California Current",2014.13827655311,7987.85597320926,1343.5260608418,NA,NA,NA
"California Current",2014.21643286573,7971.08714160075,1346.10502196635,NA,NA,NA
"California Current",2014.29458917836,7954.31462953874,1348.85368001626,NA,NA,NA
"California Current",2014.37274549098,7937.53487504809,1351.77715812093,NA,NA,NA
"California Current",2014.45090180361,7920.74431615354,1354.88025126227,NA,NA,NA
"California Current",2014.52905811623,7903.93939087991,1358.16743755653,NA,NA,NA
"California Current",2014.60721442886,7887.11653725194,1361.64289435219,NA,NA,NA
"California Current",2014.68537074148,7870.27219329452,1365.31051906425,NA,NA,NA
"California Current",2014.76352705411,7853.4027970324,1369.17395464384,NA,NA,NA
"California Current",2014.84168336673,7836.50478649037,1373.23661956059,NA,NA,NA
"California Current",2014.91983967936,7819.57459969315,1377.50174215458,NA,NA,NA
"California Current",2014.99799599198,7802.60867466566,1381.97239919474,NA,NA,NA
"California Current",2015.07615230461,7785.60366929546,1386.65194934411,NA,NA,NA
"California Current",2015.15430861723,7768.55719126927,1391.54539226891,NA,NA,NA
"California Current",2015.23246492986,7751.46710469487,1396.65819422994,NA,NA,NA
"California Current",2015.31062124249,7734.33127368419,1401.99584765804,NA,NA,NA
"California Current",2015.38877755511,7717.14756234908,1407.56388211269,NA,NA,NA
"California Current",2015.46693386774,7699.91383480138,1413.36787719954,NA,NA,NA
"California Current",2015.54509018036,7682.6279551529,1419.41347733975,NA,NA,NA
"California Current",2015.62324649299,7665.28778751548,1425.70640828141,NA,NA,NA
"California Current",2015.70140280561,7647.89119600107,1432.25249523503,NA,NA,NA
"California Current",2015.77955911824,7630.43604472147,1439.05768250627,NA,NA,NA
"California Current",2015.85771543086,7612.92019778854,1446.12805449038,NA,NA,NA
"California Current",2015.93587174349,7595.34151931405,1453.46985788579,NA,NA,NA
"California Current",2016.01402805611,7577.69787514714,1461.08952780236,NA,NA,NA
"California Current",2016.09218436874,7559.98761715787,1468.99449537201,NA,NA,NA
"California Current",2016.17034068136,7542.21024606945,1477.19424464032,NA,NA,NA
"California Current",2016.24849699399,7524.36542856252,1485.69866394027,NA,NA,NA
"California Current",2016.32665330661,7506.45283131782,1494.51773629106,NA,NA,NA
"California Current",2016.40480961924,7488.47212101596,1503.66150179631,NA,NA,NA
"California Current",2016.48296593186,7470.4229643376,1513.14002111103,NA,NA,NA
"California Current",2016.56112224449,7452.30502796337,1522.96334007947,NA,NA,NA
"California Current",2016.63927855711,7434.11797857397,1533.14145564912,NA,NA,NA
"California Current",2016.71743486974,7415.86148285008,1543.68428316888,NA,NA,NA
"California Current",2016.79559118236,7397.53520747231,1554.6016251792,NA,NA,NA
"California Current",2016.87374749499,7379.13881912129,1565.90314180174,NA,NA,NA
"California Current",2016.95190380762,7360.67198447777,1577.59832283259,NA,NA,NA
"California Current",2017.03006012024,7342.13438605961,1589.6964823093,NA,NA,NA
"California Current",2017.10821643287,7323.52638193695,1602.20756503856,NA,NA,NA
"California Current",2017.18637274549,7304.84924405076,1615.14226603231,NA,NA,NA
"California Current",2017.26452905812,7286.10430921118,1628.51078016143,NA,NA,NA
"California Current",2017.34268537074,7267.29291422846,1642.32265180415,NA,NA,NA
"California Current",2017.42084168337,7248.41639591277,1656.58671796315,NA,NA,NA
"California Current",2017.49899799599,7229.47609107429,1671.31105787022,NA,NA,NA
"California Current",2017.57715430862,7210.47333652313,1686.50294917187,NA,NA,NA
"California Current",2017.65531062124,7191.40946906958,1702.1688307327,NA,NA,NA
"California Current",2017.73346693387,7172.28582552378,1718.31427203624,NA,NA,NA
"California Current",2017.81162324649,7153.10374269591,1734.94394910245,NA,NA,NA
"California Current",2017.88977955912,7133.86455739607,1752.06162678295,NA,NA,NA
"California Current",2017.96793587174,7114.56960643463,1769.6701472374,NA,NA,NA
"California Current",2018.04609218437,7095.22025856221,1787.77145320622,NA,NA,NA
"California Current",2018.12424849699,7075.81838042173,1806.36697862642,NA,NA,NA
"California Current",2018.20240480962,7056.36623240962,1825.45744489468,NA,NA,NA
"California Current",2018.28056112224,7036.86608567534,1845.0424749777,NA,NA,NA
"California Current",2018.35871743487,7017.32021136811,1865.12058873967,NA,NA,NA
"California Current",2018.43687374749,6997.7308806372,1885.68921527999,NA,NA,NA
"California Current",2018.51503006012,6978.10036463187,1906.74471144955,NA,NA,NA
"California Current",2018.59318637275,6958.43093450151,1928.28238591589,NA,NA,NA
"California Current",2018.67134268537,6938.72486139539,1950.29652813917,NA,NA,NA
"California Current",2018.749498998,6918.98441646278,1972.78044161838,NA,NA,NA
"California Current",2018.82765531062,6899.21187085296,1995.72648077962,NA,NA,NA
"California Current",2018.90581162325,6879.4094957152,2019.12609089498,NA,NA,NA
"California Current",2018.98396793587,6859.57956219891,2042.96985044705,NA,NA,NA
"California Current",2019.0621242485,6839.72431373059,2067.2476099834,NA,NA,NA
"California Current",2019.14028056112,6819.84578544119,2091.94920202486,NA,NA,NA
"California Current",2019.21843687375,6799.94591775239,2117.06421864513,NA,NA,NA
"California Current",2019.29659318637,6780.02665060984,2142.58175521216,NA,NA,NA
"California Current",2019.374749499,6760.08992395876,2168.49044426747,NA,NA,NA
"California Current",2019.45290581162,6740.13767774456,2194.77849061397,NA,NA,NA
"California Current",2019.53106212425,6720.17185191262,2221.43370586486,NA,NA,NA
"California Current",2019.60921843687,6700.19438640841,2248.44354228739,NA,NA,NA
"California Current",2019.6873747495,6680.20722117724,2275.79512580487,NA,NA,NA
"California Current",2019.76553106212,6660.21229616451,2303.47528804514,NA,NA,NA
"California Current",2019.84368737475,6640.21155131556,2331.47059735003,NA,NA,NA
"California Current",2019.92184368737,6620.20692657588,2359.76738868107,NA,NA,NA
"California Current",2020,6600.20036189083,2388.3517923784,NA,NA,NA
