Year,State,NMFS Name,Spatial,Pounds,Dollars,Collection,Confidentiality
1988,HAWAII,"VERTEBRATES, JAWED",,"5,180,000","7,787,000",Commercial,Public
1987,HAWAII,BILLFISHES **,,"635,000","550,000",Commercial,Public
1987,HAWAII,CORALS **,,"12,000","62,000",Commercial,Public
1987,HAWAII,"CRABS, DECAPODA (ORDER) **",,"24,000","74,000",Commercial,Public
1987,HAWAII,"LOBSTER, CARIBBEAN SPINY ",,"528,000","2,491,000",Commercial,Public
1987,HAWAII,MULLETS **,,"7,000","16,000",Commercial,Public
1987,HAWAII,"SEA BASS, GIANT ",,"200,000","323,000",Commercial,Public
1987,HAWAII,"SHARKS, CHONDRICHTHYES (CLASS) **",,"9,000","10,000",Commercial,Public
1987,HAWAII,"SHRIMPS, PENAEID **",,"8,000","33,000",Commercial,Public
1987,HAWAII,"SNAPPER, RED ",,"419,000","1,633,000",Commercial,Public
1987,HAWAII,"SNAPPERS, LUTJANIDAE (FAMILY) **",,"711,000","2,231,000",Commercial,Public
1987,HAWAII,SPEARFISHES **,,"23,000","36,000",Commercial,Public
1987,HAWAII,SWORDFISH ,,"12,000","35,000",Commercial,Public
1987,HAWAII,"TUNA, ALBACORE ",,"685,000","895,000",Commercial,Public
1987,HAWAII,"TUNA, BIGEYE ",,"1,683,000","4,064,000",Commercial,Public
1987,HAWAII,"TUNA, LITTLE TUNNY ",,"8,000","8,000",Commercial,Public
1987,HAWAII,"TUNA, SKIPJACK ",,"3,300,000","3,500,000",Commercial,Public
1987,HAWAII,"TUNA, YELLOWFIN ",,"5,233,000","7,480,000",Commercial,Public
1987,HAWAII,"VERTEBRATES, JAWED",,"2,069,000","3,885,000",Commercial,Public
1986,HAWAII,BILLFISHES **,,"430,000","473,000",Commercial,Public
1986,HAWAII,CRUSTACEANS **,,"1,178,000","2,536,000",Commercial,Public
1986,HAWAII,"LOBSTER, CARIBBEAN SPINY ",,"1,146,000","3,701,000",Commercial,Public
1986,HAWAII,"SEA BASS, GIANT ",,"201,000","342,000",Commercial,Public
1986,HAWAII,"SHARKS, CHONDRICHTHYES (CLASS) **",,"14,000","17,000",Commercial,Public
1986,HAWAII,"SNAPPER, RED ",,"420,000","1,449,000",Commercial,Public
1986,HAWAII,"SNAPPERS, LUTJANIDAE (FAMILY) **",,"657,000","1,718,000",Commercial,Public
1986,HAWAII,SPEARFISHES **,,"20,000","38,000",Commercial,Public
1986,HAWAII,SWORDFISH ,,"10,000","23,000",Commercial,Public
1986,HAWAII,"TUNA, ALBACORE ",,"110,000","86,000",Commercial,Public
1986,HAWAII,"TUNA, BIGEYE ",,"175,000","432,000",Commercial,Public
1986,HAWAII,"TUNA, LITTLE TUNNY ",,"15,000","17,000",Commercial,Public
1986,HAWAII,"TUNA, SKIPJACK ",,"2,100,000","2,373,000",Commercial,Public
1986,HAWAII,"TUNA, YELLOWFIN ",,"2,500,000","3,700,000",Commercial,Public
1986,HAWAII,"VERTEBRATES, JAWED",,"1,614,000","3,177,000",Commercial,Public
1985,HAWAII,BILLFISHES **,,"450,000","459,000",Commercial,Public
1985,HAWAII,CRUSTACEANS **,,"799,000","2,308,000",Commercial,Public
1985,HAWAII,"LOBSTER, CARIBBEAN SPINY ",,"1,197,000","3,482,000",Commercial,Public
1985,HAWAII,"SEA BASS, GIANT ",,"192,000","326,000",Commercial,Public
1985,HAWAII,"SHRIMPS, PENAEID **",,"50,000","150,000",Commercial,Public
1985,HAWAII,"SNAPPER, RED ",,"300,000","1,035,000",Commercial,Public
1985,HAWAII,"SNAPPERS, LUTJANIDAE (FAMILY) **",,"704,000","2,007,000",Commercial,Public
1985,HAWAII,"TUNA, ALBACORE ",,"1,536,000","1,051,000",Commercial,Public
1985,HAWAII,"TUNA, BIGEYE ",,"122,000","288,000",Commercial,Public
1985,HAWAII,"TUNA, LITTLE TUNNY ",,"27,000","23,000",Commercial,Public
1985,HAWAII,"TUNA, SKIPJACK ",,"6,250,000","3,423,000",Commercial,Public
1985,HAWAII,"TUNA, YELLOWFIN ",,"3,251,000","3,845,000",Commercial,Public
1985,HAWAII,"VERTEBRATES, JAWED",,"2,109,000","3,625,000",Commercial,Public
1984,HAWAII,BILLFISHES **,,"500,000","400,000",Commercial,Public
1984,HAWAII,CRUSTACEANS **,,"300,000","817,000",Commercial,Public
1984,HAWAII,"LOBSTER, CARIBBEAN SPINY ",,"640,000","1,696,000",Commercial,Public
1984,HAWAII,"SHRIMPS, PENAEID **",,"400,000","1,360,000",Commercial,Public
1984,HAWAII,"TUNA, ALBACORE ",,"1,049,000","628,000",Commercial,Public
1984,HAWAII,"TUNA, BIGEYE ",,"121,000","52,000",Commercial,Public
1984,HAWAII,"TUNA, SKIPJACK ",,"18,789,000","8,727,000",Commercial,Public
1984,HAWAII,"TUNA, YELLOWFIN ",,"8,625,000","7,322,000",Commercial,Public
1984,HAWAII,"VERTEBRATES, JAWED",,"4,400,000","8,400,000",Commercial,Public
1983,HAWAII,BILLFISHES **,,"447,000","265,000",Commercial,Public
1983,HAWAII,"CRABS, DECAPODA (ORDER) **",,"14,000","33,000",Commercial,Public
1983,HAWAII,CRUSTACEANS **,,"70,000","112,000",Commercial,Public
1983,HAWAII,"LOBSTER, CARIBBEAN SPINY ",,"209,000","627,000",Commercial,Public
1983,HAWAII,MULLETS **,,"11,000","24,000",Commercial,Public
1983,HAWAII,"SEA BASS, GIANT ",,"50,000","64,000",Commercial,Public
1983,HAWAII,"SHARKS, CHONDRICHTHYES (CLASS) **",,"1,000",,Commercial,Public
1983,HAWAII,"SHRIMPS, PENAEID **",,"6,000","16,000",Commercial,Public
1983,HAWAII,"SNAPPER, RED ",,"16,000","38,000",Commercial,Public
1983,HAWAII,"SNAPPERS, LUTJANIDAE (FAMILY) **",,"58,000","88,000",Commercial,Public
1983,HAWAII,"SQUIDS, LOLIGINIDAE **",,"9,000","10,000",Commercial,Public
1983,HAWAII,SWORDFISH ,,"33,000","44,000",Commercial,Public
1983,HAWAII,"TUNA, ALBACORE ",,"2,213,000","1,402,000",Commercial,Public
1983,HAWAII,"TUNA, BIGEYE ",,"10,000","21,000",Commercial,Public
1983,HAWAII,"TUNA, BLUEFIN PACIFIC ",,"16,000","25,000",Commercial,Public
1983,HAWAII,"TUNA, LITTLE TUNNY ",,"40,000","31,000",Commercial,Public
1983,HAWAII,"TUNA, SKIPJACK ",,"13,917,000","6,088,000",Commercial,Public
1983,HAWAII,"TUNA, YELLOWFIN ",,"11,485,000","7,384,000",Commercial,Public
1983,HAWAII,"VERTEBRATES, JAWED",,"224,000","1,624,000",Commercial,Public
1982,HAWAII,BILLFISHES **,,"600,000","300,000",Commercial,Public
1982,HAWAII,CORALS **,,"5,000","35,000",Commercial,Public
1982,HAWAII,"CRABS, DECAPODA (ORDER) **",,"15,000","30,000",Commercial,Public
1982,HAWAII,CRUSTACEANS **,,"45,000","75,000",Commercial,Public
1982,HAWAII,"LOBSTER, CARIBBEAN SPINY ",,"120,000","432,000",Commercial,Public
1982,HAWAII,MULLETS **,,"9,000","18,000",Commercial,Public
1982,HAWAII,"SHARKS, CHONDRICHTHYES (CLASS) **",,"15,000","5,000",Commercial,Public
1982,HAWAII,"SHRIMPS, PENAEID **",,"90,000","225,000",Commercial,Public
1982,HAWAII,"SNAPPER, RED ",,"80,000","180,000",Commercial,Public
1982,HAWAII,"SNAPPERS, LUTJANIDAE (FAMILY) **",,"425,000","850,000",Commercial,Public
1982,HAWAII,"SQUIDS, LOLIGINIDAE **",,"20,000","16,000",Commercial,Public
1982,HAWAII,SWORDFISH ,,"25,000","35,000",Commercial,Public
1982,HAWAII,"TUNA, ALBACORE ",,"3,810,000","2,704,000",Commercial,Public
1982,HAWAII,"TUNA, BIGEYE ",,"45,000","60,000",Commercial,Public
1982,HAWAII,"TUNA, BLUEFIN PACIFIC ",,"15,000","25,000",Commercial,Public
1982,HAWAII,"TUNA, LITTLE TUNNY ",,"50,000","30,000",Commercial,Public
1982,HAWAII,"TUNA, SKIPJACK ",,"3,876,000","2,906,000",Commercial,Public
1982,HAWAII,"TUNA, YELLOWFIN ",,"2,000,000","2,800,000",Commercial,Public
1982,HAWAII,"VERTEBRATES, JAWED",,"3,000,000","3,700,000",Commercial,Public
1981,HAWAII,"CRABS, DECAPODA (ORDER) **",,"16,000","32,000",Commercial,Public
1981,HAWAII,CRUSTACEANS **,,"52,000","124,000",Commercial,Public
1981,HAWAII,"LOBSTER, CARIBBEAN SPINY ",,"781,000","4,686,000",Commercial,Public
1981,HAWAII,MULLETS **,,"9,000","18,000",Commercial,Public
1981,HAWAII,"SHARKS, CHONDRICHTHYES (CLASS) **",,"15,000","3,000",Commercial,Public
1981,HAWAII,"SHRIMPS, PENAEID **",,"95,000","238,000",Commercial,Public
1981,HAWAII,"SNAPPER, RED ",,"80,000","120,000",Commercial,Public
1981,HAWAII,"SNAPPERS, LUTJANIDAE (FAMILY) **",,"425,000","786,000",Commercial,Public
1981,HAWAII,"SQUIDS, LOLIGINIDAE **",,"17,000","14,000",Commercial,Public
1981,HAWAII,SWORDFISH ,,"30,000","40,000",Commercial,Public
1981,HAWAII,"TUNA, ALBACORE ",,"159,000","126,000",Commercial,Public
1981,HAWAII,"TUNA, BIGEYE ",,"60,000","96,000",Commercial,Public
1981,HAWAII,"TUNA, BLUEFIN PACIFIC ",,"20,000","32,000",Commercial,Public
1981,HAWAII,"TUNA, LITTLE TUNNY ",,"50,000","30,000",Commercial,Public
1981,HAWAII,"TUNA, SKIPJACK ",,"4,837,000","3,628,000",Commercial,Public
1981,HAWAII,"TUNA, YELLOWFIN ",,"3,100,000","4,340,000",Commercial,Public
1981,HAWAII,"VERTEBRATES, JAWED",,"3,650,000","4,025,000",Commercial,Public
