V1,V2,V3
-155.034818941504,18.9518828451883,-4418
-155.018105849582,18.9518828451883,-4418
-155.00139275766,18.9518828451883,-4734
-154.984679665738,18.9518828451883,-4734
-154.967966573816,18.9518828451883,-4831
-154.951253481894,18.9518828451883,-4897
-154.934540389972,18.9518828451883,-4937
-154.91782729805,18.9518828451883,-4976
-154.901114206128,18.9518828451883,-5017
-154.884401114206,18.9518828451883,-5062
-154.867688022284,18.9518828451883,-5124
-154.850974930362,18.9518828451883,-5241
-154.83426183844,18.9518828451883,-5241
-154.817548746518,18.9518828451883,-5254
-154.800835654596,18.9518828451883,-5254
-154.784122562674,18.9518828451883,-5352
-154.767409470752,18.9518828451883,-5352
-154.75069637883,18.9518828451883,-5374
-154.733983286908,18.9518828451883,-5374
-154.717270194986,18.9518828451883,-5388
-154.700557103064,18.9518828451883,-5409
-154.683844011142,18.9518828451883,-5425
-154.66713091922,18.9518828451883,-5422
-154.650417827298,18.9518828451883,-5432
-154.633704735376,18.9518828451883,-5425
-154.616991643454,18.9518828451883,-5427
-154.600278551532,18.9518828451883,-5439
-154.58356545961,18.9518828451883,-5439
-154.566852367688,18.9518828451883,-5432
-154.550139275766,18.9518828451883,-5432
-154.533426183844,18.9518828451883,-5388
-154.516713091922,18.9518828451883,-5388
-154.5,18.9518828451883,-5335
-160.5,18.9351464435146,-5054
-160.483286908078,18.9351464435146,-5047
-160.466573816156,18.9351464435146,-5040
-160.449860724234,18.9351464435146,-5032
-160.433147632312,18.9351464435146,-5017
-160.41643454039,18.9351464435146,-5011
-160.399721448468,18.9351464435146,-5026
-160.383008356546,18.9351464435146,-5042
-160.366295264624,18.9351464435146,-5035
-160.349582172702,18.9351464435146,-5035
-160.33286908078,18.9351464435146,-5042
-160.316155988858,18.9351464435146,-5042
-160.299442896936,18.9351464435146,-5015
-160.282729805014,18.9351464435146,-5015
-160.266016713092,18.9351464435146,-4968
-160.24930362117,18.9351464435146,-4968
-160.232590529248,18.9351464435146,-4955
-160.215877437326,18.9351464435146,-4949
-160.199164345404,18.9351464435146,-4947
-160.182451253482,18.9351464435146,-4936
-160.16573816156,18.9351464435146,-4909
-160.149025069638,18.9351464435146,-4888
-160.132311977716,18.9351464435146,-4892
-160.115598885794,18.9351464435146,-4902
-160.098885793872,18.9351464435146,-4902
-160.08217270195,18.9351464435146,-4886
-160.065459610028,18.9351464435146,-4886
-160.048746518106,18.9351464435146,-4874
-160.032033426184,18.9351464435146,-4874
-160.015320334262,18.9351464435146,-4846
-159.99860724234,18.9351464435146,-4846
-159.981894150418,18.9351464435146,-4833
-159.965181058496,18.9351464435146,-4833
-159.948467966574,18.9351464435146,-4844
-159.931754874652,18.9351464435146,-4859
-159.91504178273,18.9351464435146,-4869
-159.898328690808,18.9351464435146,-4867
-159.881615598886,18.9351464435146,-4859
-159.864902506964,18.9351464435146,-4846
-159.848189415042,18.9351464435146,-4846
-159.83147632312,18.9351464435146,-4831
-159.814763231198,18.9351464435146,-4831
-159.798050139276,18.9351464435146,-4793
-159.781337047354,18.9351464435146,-4793
-159.764623955432,18.9351464435146,-4770
-159.74791086351,18.9351464435146,-4770
-159.731197771588,18.9351464435146,-4775
-159.714484679666,18.9351464435146,-4790
-159.697771587744,18.9351464435146,-4811
-159.681058495822,18.9351464435146,-4831
-159.6643454039,18.9351464435146,-4842
-159.647632311978,18.9351464435146,-4844
-159.630919220056,18.9351464435146,-4835
-159.614206128134,18.9351464435146,-4807
-159.597493036212,18.9351464435146,-4807
-159.58077994429,18.9351464435146,-4770
-159.564066852368,18.9351464435146,-4770
-159.547353760446,18.9351464435146,-4759
-159.530640668524,18.9351464435146,-4759
-159.513927576602,18.9351464435146,-4796
-159.49721448468,18.9351464435146,-4796
-159.480501392758,18.9351464435146,-4820
-159.463788300836,18.9351464435146,-4841
-159.447075208914,18.9351464435146,-4857
-159.430362116992,18.9351464435146,-4863
-159.41364902507,18.9351464435146,-4861
-159.396935933148,18.9351464435146,-4855
-159.380222841226,18.9351464435146,-4844
-159.363509749304,18.9351464435146,-4813
-159.346796657382,18.9351464435146,-4813
-159.33008356546,18.9351464435146,-4811
-159.313370473538,18.9351464435146,-4811
-159.296657381616,18.9351464435146,-4822
-159.279944289694,18.9351464435146,-4822
-159.263231197772,18.9351464435146,-4824
-159.24651810585,18.9351464435146,-4824
-159.229805013928,18.9351464435146,-4820
-159.213091922006,18.9351464435146,-4806
-159.196378830084,18.9351464435146,-4772
-159.179665738162,18.9351464435146,-4737
-159.16295264624,18.9351464435146,-4708
-159.146239554318,18.9351464435146,-4681
-159.129526462396,18.9351464435146,-4642
-159.112813370474,18.9351464435146,-4495
-159.096100278552,18.9351464435146,-4495
-159.07938718663,18.9351464435146,-4356
-159.062674094708,18.9351464435146,-4356
-159.045961002786,18.9351464435146,-4281
-159.029247910864,18.9351464435146,-4281
-159.012534818942,18.9351464435146,-4319
-158.995821727019,18.9351464435146,-4319
-158.979108635098,18.9351464435146,-4390
-158.962395543175,18.9351464435146,-4453
-158.945682451253,18.9351464435146,-4491
-158.928969359331,18.9351464435146,-4480
-158.912256267409,18.9351464435146,-4441
-158.895543175487,18.9351464435146,-4379
-158.878830083565,18.9351464435146,-4290
-158.862116991643,18.9351464435146,-4162
-158.845403899721,18.9351464435146,-4162
-158.828690807799,18.9351464435146,-4510
-158.811977715877,18.9351464435146,-4510
-158.795264623955,18.9351464435146,-4580
-158.778551532033,18.9351464435146,-4580
-158.761838440111,18.9351464435146,-4411
-158.745125348189,18.9351464435146,-4411
-158.728412256267,18.9351464435146,-4277
-158.711699164345,18.9351464435146,-4184
-158.694986072423,18.9351464435146,-4199
-158.678272980501,18.9351464435146,-4292
-158.661559888579,18.9351464435146,-4416
-158.644846796657,18.9351464435146,-4514
-158.628133704735,18.9351464435146,-4542
-158.611420612813,18.9351464435146,-4532
-158.594707520891,18.9351464435146,-4532
-158.577994428969,18.9351464435146,-4544
-158.561281337047,18.9351464435146,-4544
-158.544568245125,18.9351464435146,-4553
-158.527855153203,18.9351464435146,-4553
-158.511142061281,18.9351464435146,-4555
-158.494428969359,18.9351464435146,-4555
-158.477715877437,18.9351464435146,-4554
-158.461002785515,18.9351464435146,-4550
-158.444289693593,18.9351464435146,-4548
-158.427576601671,18.9351464435146,-4554
-158.410863509749,18.9351464435146,-4556
-158.394150417827,18.9351464435146,-4542
-158.377437325905,18.9351464435146,-4524
-158.360724233983,18.9351464435146,-4501
-158.344011142061,18.9351464435146,-4501
-158.327298050139,18.9351464435146,-4495
-158.310584958217,18.9351464435146,-4495
-158.293871866295,18.9351464435146,-4363
-158.277158774373,18.9351464435146,-4363
-158.260445682451,18.9351464435146,-3807
-158.243732590529,18.9351464435146,-3807
-158.227019498607,18.9351464435146,-3956
-158.210306406685,18.9351464435146,-4220
-158.193593314763,18.9351464435146,-4313
-158.176880222841,18.9351464435146,-4317
-158.160167130919,18.9351464435146,-4340
-158.143454038997,18.9351464435146,-4299
-158.126740947075,18.9351464435146,-4101
-158.110027855153,18.9351464435146,-3740
-158.093314763231,18.9351464435146,-3740
-158.076601671309,18.9351464435146,-3712
-158.059888579387,18.9351464435146,-3712
-158.043175487465,18.9351464435146,-3375
-158.026462395543,18.9351464435146,-3375
-158.009749303621,18.9351464435146,-3447
-157.993036211699,18.9351464435146,-3447
-157.976323119777,18.9351464435146,-3160
-157.959610027855,18.9351464435146,-2710
-157.942896935933,18.9351464435146,-2299
-157.926183844011,18.9351464435146,-2272
-157.909470752089,18.9351464435146,-2833
-157.892757660167,18.9351464435146,-3251
-157.876044568245,18.9351464435146,-3170
-157.859331476323,18.9351464435146,-3805
-157.842618384401,18.9351464435146,-3805
-157.825905292479,18.9351464435146,-4248
-157.809192200557,18.9351464435146,-4248
-157.792479108635,18.9351464435146,-4355
-157.775766016713,18.9351464435146,-4355
-157.759052924791,18.9351464435146,-4414
-157.742339832869,18.9351464435146,-4414
-157.725626740947,18.9351464435146,-4407
-157.708913649025,18.9351464435146,-4401
-157.692200557103,18.9351464435146,-4414
-157.675487465181,18.9351464435146,-4420
-157.658774373259,18.9351464435146,-4420
-157.642061281337,18.9351464435146,-4434
-157.625348189415,18.9351464435146,-4432
-157.608635097493,18.9351464435146,-4470
-157.591922005571,18.9351464435146,-4470
-157.575208913649,18.9351464435146,-4485
-157.558495821727,18.9351464435146,-4485
-157.541782729805,18.9351464435146,-4511
-157.525069637883,18.9351464435146,-4511
-157.508356545961,18.9351464435146,-4536
-157.491643454039,18.9351464435146,-4536
-157.474930362117,18.9351464435146,-4548
-157.458217270195,18.9351464435146,-4550
-157.441504178273,18.9351464435146,-4515
-157.424791086351,18.9351464435146,-4533
-157.408077994429,18.9351464435146,-4540
-157.391364902507,18.9351464435146,-4545
-157.374651810585,18.9351464435146,-4557
-157.357938718663,18.9351464435146,-4554
-157.341225626741,18.9351464435146,-4554
-157.324512534819,18.9351464435146,-4572
-157.307799442897,18.9351464435146,-4572
-157.291086350975,18.9351464435146,-4570
-157.274373259053,18.9351464435146,-4570
-157.257660167131,18.9351464435146,-4570
-157.240947075209,18.9351464435146,-4570
-157.224233983287,18.9351464435146,-4559
-157.207520891365,18.9351464435146,-4536
-157.190807799443,18.9351464435146,-4501
-157.174094707521,18.9351464435146,-4267
-157.157381615599,18.9351464435146,-3819
-157.140668523677,18.9351464435146,-3696
-157.123955431755,18.9351464435146,-3528
-157.107242339833,18.9351464435146,-3151
-157.090529247911,18.9351464435146,-3151
-157.073816155989,18.9351464435146,-3788
-157.057103064067,18.9351464435146,-3788
-157.040389972145,18.9351464435146,-4286
-157.023676880223,18.9351464435146,-4286
-157.006963788301,18.9351464435146,-4365
-156.990250696379,18.9351464435146,-4365
-156.973537604457,18.9351464435146,-4384
-156.956824512535,18.9351464435146,-4325
-156.940111420613,18.9351464435146,-4279
-156.923398328691,18.9351464435146,-4216
-156.906685236769,18.9351464435146,-4199
-156.889972144847,18.9351464435146,-4290
-156.873259052925,18.9351464435146,-4335
-156.856545961003,18.9351464435146,-4496
-156.839832869081,18.9351464435146,-4496
-156.823119777159,18.9351464435146,-4501
-156.806406685237,18.9351464435146,-4501
-156.789693593315,18.9351464435146,-4548
-156.772980501393,18.9351464435146,-4548
-156.756267409471,18.9351464435146,-4560
-156.739554317549,18.9351464435146,-4560
-156.722841225627,18.9351464435146,-4582
-156.706128133705,18.9351464435146,-4585
-156.689415041783,18.9351464435146,-4582
-156.672701949861,18.9351464435146,-4603
-156.655988857939,18.9351464435146,-4616
-156.639275766017,18.9351464435146,-4642
-156.622562674095,18.9351464435146,-4675
-156.605849582173,18.9351464435146,-4689
-156.589136490251,18.9351464435146,-4689
-156.572423398329,18.9351464435146,-4657
-156.555710306407,18.9351464435146,-4657
-156.538997214485,18.9351464435146,-4645
-156.522284122563,18.9351464435146,-4645
-156.505571030641,18.9351464435146,-4605
-156.488857938719,18.9351464435146,-4605
-156.472144846797,18.9351464435146,-4590
-156.455431754875,18.9351464435146,-4580
-156.438718662953,18.9351464435146,-4576
-156.422005571031,18.9351464435146,-4508
-156.405292479109,18.9351464435146,-4499
-156.388579387187,18.9351464435146,-4364
-156.371866295265,18.9351464435146,-4164
-156.355153203343,18.9351464435146,-3874
-156.338440111421,18.9351464435146,-3874
-156.321727019499,18.9351464435146,-4370
-156.305013927577,18.9351464435146,-4370
-156.288300835655,18.9351464435146,-4490
-156.271587743733,18.9351464435146,-4490
-156.254874651811,18.9351464435146,-4418
-156.238161559889,18.9351464435146,-4418
-156.221448467967,18.9351464435146,-4399
-156.204735376045,18.9351464435146,-4367
-156.188022284123,18.9351464435146,-4314
-156.171309192201,18.9351464435146,-4261
-156.154596100279,18.9351464435146,-4180
-156.137883008357,18.9351464435146,-4067
-156.121169916435,18.9351464435146,-3664
-156.104456824513,18.9351464435146,-3581
-156.087743732591,18.9351464435146,-3581
-156.071030640669,18.9351464435146,-3636
-156.054317548747,18.9351464435146,-3636
-156.037604456825,18.9351464435146,-2725
-156.020891364902,18.9351464435146,-2725
-156.004178272981,18.9351464435146,-3216
-155.987465181058,18.9351464435146,-3216
-155.970752089136,18.9351464435146,-3070
-155.954038997214,18.9351464435146,-2797
-155.937325905292,18.9351464435146,-2477
-155.92061281337,18.9351464435146,-2316
-155.903899721448,18.9351464435146,-2177
-155.887186629526,18.9351464435146,-2109
-155.870473537604,18.9351464435146,-1830
-155.853760445682,18.9351464435146,-954
-155.83704735376,18.9351464435146,-954
-155.820334261838,18.9351464435146,-1458
-155.803621169916,18.9351464435146,-1458
-155.786908077994,18.9351464435146,-1551
-155.770194986072,18.9351464435146,-1551
-155.75348189415,18.9351464435146,-1229
-155.736768802228,18.9351464435146,-1229
-155.720055710306,18.9351464435146,-1107
-155.703342618384,18.9351464435146,-887
-155.686629526462,18.9351464435146,-409
-155.66991643454,18.9351464435146,41
-155.653203342618,18.9351464435146,69
-155.636490250696,18.9351464435146,25
-155.619777158774,18.9351464435146,-59
-155.603064066852,18.9351464435146,-790
-155.58635097493,18.9351464435146,-790
-155.569637883008,18.9351464435146,-1824
-155.552924791086,18.9351464435146,-1824
-155.536211699164,18.9351464435146,-2567
-155.519498607242,18.9351464435146,-2567
-155.50278551532,18.9351464435146,-3027
-155.486072423398,18.9351464435146,-3027
-155.469359331476,18.9351464435146,-2971
-155.452646239554,18.9351464435146,-2888
-155.435933147632,18.9351464435146,-2614
-155.41922005571,18.9351464435146,-2798
-155.402506963788,18.9351464435146,-2835
-155.385793871866,18.9351464435146,-2850
-155.369080779944,18.9351464435146,-2896
-155.352367688022,18.9351464435146,-2834
-155.3356545961,18.9351464435146,-2834
-155.318941504178,18.9351464435146,-2436
-155.302228412256,18.9351464435146,-2436
-155.285515320334,18.9351464435146,-1769
-155.268802228412,18.9351464435146,-1769
-155.25208913649,18.9351464435146,-1121
-155.235376044568,18.9351464435146,-1121
-155.218662952646,18.9351464435146,-1762
-155.201949860724,18.9351464435146,-2936
-155.185236768802,18.9351464435146,-3366
-155.16852367688,18.9351464435146,-3889
-155.151810584958,18.9351464435146,-4191
-155.135097493036,18.9351464435146,-4325
-155.118384401114,18.9351464435146,-4399
-155.101671309192,18.9351464435146,-4311
-155.08495821727,18.9351464435146,-4311
-155.068245125348,18.9351464435146,-4389
-155.051532033426,18.9351464435146,-4389
-155.034818941504,18.9351464435146,-4504
-155.018105849582,18.9351464435146,-4504
-155.00139275766,18.9351464435146,-4773
-154.984679665738,18.9351464435146,-4773
-154.967966573816,18.9351464435146,-4876
-154.951253481894,18.9351464435146,-4939
-154.934540389972,18.9351464435146,-4978
-154.91782729805,18.9351464435146,-5012
-154.901114206128,18.9351464435146,-5046
-154.884401114206,18.9351464435146,-5080
-154.867688022284,18.9351464435146,-5108
-154.850974930362,18.9351464435146,-5256
-154.83426183844,18.9351464435146,-5256
-154.817548746518,18.9351464435146,-5256
-154.800835654596,18.9351464435146,-5256
-154.784122562674,18.9351464435146,-5338
-154.767409470752,18.9351464435146,-5338
-154.75069637883,18.9351464435146,-5379
-154.733983286908,18.9351464435146,-5379
-154.717270194986,18.9351464435146,-5395
-154.700557103064,18.9351464435146,-5416
-154.683844011142,18.9351464435146,-5419
-154.66713091922,18.9351464435146,-5423
-154.650417827298,18.9351464435146,-5428
-154.633704735376,18.9351464435146,-5426
-154.616991643454,18.9351464435146,-5428
-154.600278551532,18.9351464435146,-5436
-154.58356545961,18.9351464435146,-5436
-154.566852367688,18.9351464435146,-5428
-154.550139275766,18.9351464435146,-5428
-154.533426183844,18.9351464435146,-5388
-154.516713091922,18.9351464435146,-5388
-154.5,18.9351464435146,-5338
-160.5,18.918410041841,-5057
-160.483286908078,18.918410041841,-5053
-160.466573816156,18.918410041841,-5053
-160.449860724234,18.918410041841,-5052
-160.433147632312,18.918410041841,-5035
-160.41643454039,18.918410041841,-5029
-160.399721448468,18.918410041841,-5036
-160.383008356546,18.918410041841,-5046
-160.366295264624,18.918410041841,-5032
-160.349582172702,18.918410041841,-5032
-160.33286908078,18.918410041841,-5049
-160.316155988858,18.918410041841,-5049
-160.299442896936,18.918410041841,-5028
-160.282729805014,18.918410041841,-5028
-160.266016713092,18.918410041841,-4971
-160.24930362117,18.918410041841,-4971
-160.232590529248,18.918410041841,-4958
-160.215877437326,18.918410041841,-4951
-160.199164345404,18.918410041841,-4955
-160.182451253482,18.918410041841,-4950
-160.16573816156,18.918410041841,-4924
-160.149025069638,18.918410041841,-4896
-160.132311977716,18.918410041841,-4902
-160.115598885794,18.918410041841,-4908
-160.098885793872,18.918410041841,-4908
-160.08217270195,18.918410041841,-4894
-160.065459610028,18.918410041841,-4894
-160.048746518106,18.918410041841,-4876
-160.032033426184,18.918410041841,-4876
-160.015320334262,18.918410041841,-4851
-159.99860724234,18.918410041841,-4851
-159.981894150418,18.918410041841,-4842
-159.965181058496,18.918410041841,-4851
-159.948467966574,18.918410041841,-4870
-159.931754874652,18.918410041841,-4883
-159.91504178273,18.918410041841,-4896
-159.898328690808,18.918410041841,-4886
-159.881615598886,18.918410041841,-4870
-159.864902506964,18.918410041841,-4857
-159.848189415042,18.918410041841,-4857
-159.83147632312,18.918410041841,-4843
-159.814763231198,18.918410041841,-4843
-159.798050139276,18.918410041841,-4817
-159.781337047354,18.918410041841,-4817
-159.764623955432,18.918410041841,-4807
-159.74791086351,18.918410041841,-4807
-159.731197771588,18.918410041841,-4819
-159.714484679666,18.918410041841,-4839
-159.697771587744,18.918410041841,-4857
-159.681058495822,18.918410041841,-4873
-159.6643454039,18.918410041841,-4876
-159.647632311978,18.918410041841,-4872
-159.630919220056,18.918410041841,-4856
-159.614206128134,18.918410041841,-4820
-159.597493036212,18.918410041841,-4820
-159.58077994429,18.918410041841,-4787
-159.564066852368,18.918410041841,-4787
-159.547353760446,18.918410041841,-4783
-159.530640668524,18.918410041841,-4783
-159.513927576602,18.918410041841,-4814
-159.49721448468,18.918410041841,-4814
-159.480501392758,18.918410041841,-4832
-159.463788300836,18.918410041841,-4852
-159.447075208914,18.918410041841,-4868
-159.430362116992,18.918410041841,-4871
-159.41364902507,18.918410041841,-4868
-159.396935933148,18.918410041841,-4860
-159.380222841226,18.918410041841,-4848
-159.363509749304,18.918410041841,-4818
-159.346796657382,18.918410041841,-4818
-159.33008356546,18.918410041841,-4824
-159.313370473538,18.918410041841,-4824
-159.296657381616,18.918410041841,-4833
-159.279944289694,18.918410041841,-4833
-159.263231197772,18.918410041841,-4831
-159.24651810585,18.918410041841,-4831
-159.229805013928,18.918410041841,-4820
-159.213091922006,18.918410041841,-4795
-159.196378830084,18.918410041841,-4727
-159.179665738162,18.918410041841,-4675
-159.16295264624,18.918410041841,-4640
-159.146239554318,18.918410041841,-4609
-159.129526462396,18.918410041841,-4530
-159.112813370474,18.918410041841,-4229
-159.096100278552,18.918410041841,-4229
-159.07938718663,18.918410041841,-3958
-159.062674094708,18.918410041841,-3958
-159.045961002786,18.918410041841,-3866
-159.029247910864,18.918410041841,-3866
-159.012534818942,18.918410041841,-4020
-158.995821727019,18.918410041841,-4020
-158.979108635098,18.918410041841,-4197
-158.962395543175,18.918410041841,-4327
-158.945682451253,18.918410041841,-4437
-158.928969359331,18.918410041841,-4421
-158.912256267409,18.918410041841,-4365
-158.895543175487,18.918410041841,-4259
-158.878830083565,18.918410041841,-4127
-158.862116991643,18.918410041841,-4127
-158.845403899721,18.918410041841,-4127
-158.828690807799,18.918410041841,-4541
-158.811977715877,18.918410041841,-4541
-158.795264623955,18.918410041841,-4579
-158.778551532033,18.918410041841,-4579
-158.761838440111,18.918410041841,-4478
-158.745125348189,18.918410041841,-4478
-158.728412256267,18.918410041841,-4398
-158.711699164345,18.918410041841,-4356
-158.694986072423,18.918410041841,-4389
-158.678272980501,18.918410041841,-4474
-158.661559888579,18.918410041841,-4515
-158.644846796657,18.918410041841,-4549
-158.628133704735,18.918410041841,-4557
-158.611420612813,18.918410041841,-4552
-158.594707520891,18.918410041841,-4552
-158.577994428969,18.918410041841,-4560
-158.561281337047,18.918410041841,-4560
-158.544568245125,18.918410041841,-4566
-158.527855153203,18.918410041841,-4566
-158.511142061281,18.918410041841,-4559
-158.494428969359,18.918410041841,-4559
-158.477715877437,18.918410041841,-4553
-158.461002785515,18.918410041841,-4552
-158.444289693593,18.918410041841,-4556
-158.427576601671,18.918410041841,-4564
-158.410863509749,18.918410041841,-4571
-158.394150417827,18.918410041841,-4545
-158.377437325905,18.918410041841,-4520
-158.360724233983,18.918410041841,-4483
-158.344011142061,18.918410041841,-4483
-158.327298050139,18.918410041841,-4446
-158.310584958217,18.918410041841,-4446
-158.293871866295,18.918410041841,-4309
-158.277158774373,18.918410041841,-4309
-158.260445682451,18.918410041841,-3568
-158.243732590529,18.918410041841,-3568
-158.227019498607,18.918410041841,-3852
-158.210306406685,18.918410041841,-4229
-158.193593314763,18.918410041841,-4259
-158.176880222841,18.918410041841,-4205
-158.160167130919,18.918410041841,-4258
-158.143454038997,18.918410041841,-4268
-158.126740947075,18.918410041841,-4045
-158.110027855153,18.918410041841,-3671
-158.093314763231,18.918410041841,-3671
-158.076601671309,18.918410041841,-3678
-158.059888579387,18.918410041841,-3678
-158.043175487465,18.918410041841,-3202
-158.026462395543,18.918410041841,-3202
-158.009749303621,18.918410041841,-3009
-157.993036211699,18.918410041841,-3009
-157.976323119777,18.918410041841,-2737
-157.959610027855,18.918410041841,-2239
-157.942896935933,18.918410041841,-1936
-157.926183844011,18.918410041841,-2405
-157.909470752089,18.918410041841,-2886
-157.892757660167,18.918410041841,-2927
-157.876044568245,18.918410041841,-3163
-157.859331476323,18.918410041841,-4096
-157.842618384401,18.918410041841,-4096
-157.825905292479,18.918410041841,-4312
-157.809192200557,18.918410041841,-4312
-157.792479108635,18.918410041841,-4403
-157.775766016713,18.918410041841,-4403
-157.759052924791,18.918410041841,-4408
-157.742339832869,18.918410041841,-4408
-157.725626740947,18.918410041841,-4399
-157.708913649025,18.918410041841,-4396
-157.692200557103,18.918410041841,-4397
-157.675487465181,18.918410041841,-4406
-157.658774373259,18.918410041841,-4416
-157.642061281337,18.918410041841,-4429
-157.625348189415,18.918410041841,-4425
-157.608635097493,18.918410041841,-4466
-157.591922005571,18.918410041841,-4466
-157.575208913649,18.918410041841,-4487
-157.558495821727,18.918410041841,-4487
-157.541782729805,18.918410041841,-4506
-157.525069637883,18.918410041841,-4506
-157.508356545961,18.918410041841,-4524
-157.491643454039,18.918410041841,-4524
-157.474930362117,18.918410041841,-4544
-157.458217270195,18.918410041841,-4548
-157.441504178273,18.918410041841,-4518
-157.424791086351,18.918410041841,-4531
-157.408077994429,18.918410041841,-4553
-157.391364902507,18.918410041841,-4556
-157.374651810585,18.918410041841,-4554
-157.357938718663,18.918410041841,-4550
-157.341225626741,18.918410041841,-4550
-157.324512534819,18.918410041841,-4550
-157.307799442897,18.918410041841,-4550
-157.291086350975,18.918410041841,-4569
-157.274373259053,18.918410041841,-4569
-157.257660167131,18.918410041841,-4561
-157.240947075209,18.918410041841,-4561
-157.224233983287,18.918410041841,-4542
-157.207520891365,18.918410041841,-4485
-157.190807799443,18.918410041841,-4436
-157.174094707521,18.918410041841,-4012
-157.157381615599,18.918410041841,-3765
-157.140668523677,18.918410041841,-3542
-157.123955431755,18.918410041841,-3532
-157.107242339833,18.918410041841,-2923
-157.090529247911,18.918410041841,-2923
-157.073816155989,18.918410041841,-3288
-157.057103064067,18.918410041841,-3288
-157.040389972145,18.918410041841,-3943
-157.023676880223,18.918410041841,-3943
-157.006963788301,18.918410041841,-4246
-156.990250696379,18.918410041841,-4246
-156.973537604457,18.918410041841,-4273
-156.956824512535,18.918410041841,-4303
-156.940111420613,18.918410041841,-4235
-156.923398328691,18.918410041841,-4248
-156.906685236769,18.918410041841,-4249
-156.889972144847,18.918410041841,-4335
-156.873259052925,18.918410041841,-4394
-156.856545961003,18.918410041841,-4512
-156.839832869081,18.918410041841,-4512
-156.823119777159,18.918410041841,-4522
-156.806406685237,18.918410041841,-4522
-156.789693593315,18.918410041841,-4566
-156.772980501393,18.918410041841,-4566
-156.756267409471,18.918410041841,-4576
-156.739554317549,18.918410041841,-4576
-156.722841225627,18.918410041841,-4568
-156.706128133705,18.918410041841,-4538
-156.689415041783,18.918410041841,-4569
-156.672701949861,18.918410041841,-4595
-156.655988857939,18.918410041841,-4615
-156.639275766017,18.918410041841,-4630
-156.622562674095,18.918410041841,-4650
-156.605849582173,18.918410041841,-4691
-156.589136490251,18.918410041841,-4691
-156.572423398329,18.918410041841,-4653
-156.555710306407,18.918410041841,-4653
-156.538997214485,18.918410041841,-4637
-156.522284122563,18.918410041841,-4637
-156.505571030641,18.918410041841,-4616
-156.488857938719,18.918410041841,-4616
-156.472144846797,18.918410041841,-4609
-156.455431754875,18.918410041841,-4591
-156.438718662953,18.918410041841,-4568
-156.422005571031,18.918410041841,-4532
-156.405292479109,18.918410041841,-4481
-156.388579387187,18.918410041841,-4187
-156.371866295265,18.918410041841,-4202
-156.355153203343,18.918410041841,-3931
-156.338440111421,18.918410041841,-3931
-156.321727019499,18.918410041841,-4461
-156.305013927577,18.918410041841,-4461
-156.288300835655,18.918410041841,-4512
-156.271587743733,18.918410041841,-4512
-156.254874651811,18.918410041841,-4429
-156.238161559889,18.918410041841,-4429
-156.221448467967,18.918410041841,-4400
-156.204735376045,18.918410041841,-4369
-156.188022284123,18.918410041841,-4247
-156.171309192201,18.918410041841,-4298
-156.154596100279,18.918410041841,-4234
-156.137883008357,18.918410041841,-4197
-156.121169916435,18.918410041841,-3934
-156.104456824513,18.918410041841,-3655
-156.087743732591,18.918410041841,-3655
-156.071030640669,18.918410041841,-3739
-156.054317548747,18.918410041841,-3739
-156.037604456825,18.918410041841,-2939
-156.020891364902,18.918410041841,-2939
-156.004178272981,18.918410041841,-3427
-155.987465181058,18.918410041841,-3427
-155.970752089136,18.918410041841,-3238
-155.954038997214,18.918410041841,-2773
-155.937325905292,18.918410041841,-2658
-155.92061281337,18.918410041841,-2600
-155.903899721448,18.918410041841,-2456
-155.887186629526,18.918410041841,-2177
-155.870473537604,18.918410041841,-1880
-155.853760445682,18.918410041841,-858
-155.83704735376,18.918410041841,-858
-155.820334261838,18.918410041841,-1533
-155.803621169916,18.918410041841,-1533
-155.786908077994,18.918410041841,-1677
-155.770194986072,18.918410041841,-1677
-155.75348189415,18.918410041841,-1574
-155.736768802228,18.918410041841,-1574
-155.720055710306,18.918410041841,-1444
-155.703342618384,18.918410041841,-1171
-155.686629526462,18.918410041841,-590
-155.66991643454,18.918410041841,-3
-155.653203342618,18.918410041841,0
-155.636490250696,18.918410041841,-77
-155.619777158774,18.918410041841,-158
-155.603064066852,18.918410041841,-1116
-155.58635097493,18.918410041841,-1116
-155.569637883008,18.918410041841,-1991
-155.552924791086,18.918410041841,-1991
-155.536211699164,18.918410041841,-2780
-155.519498607242,18.918410041841,-2780
-155.50278551532,18.918410041841,-3282
-155.486072423398,18.918410041841,-3282
-155.469359331476,18.918410041841,-3358
-155.452646239554,18.918410041841,-3278
-155.435933147632,18.918410041841,-3364
-155.41922005571,18.918410041841,-3414
-155.402506963788,18.918410041841,-3481
-155.385793871866,18.918410041841,-3468
-155.369080779944,18.918410041841,-3250
-155.352367688022,18.918410041841,-3283
-155.3356545961,18.918410041841,-3283
-155.318941504178,18.918410041841,-2769
-155.302228412256,18.918410041841,-2769
-155.285515320334,18.918410041841,-1846
-155.268802228412,18.918410041841,-1846
-155.25208913649,18.918410041841,-1182
-155.235376044568,18.918410041841,-1182
-155.218662952646,18.918410041841,-1680
-155.201949860724,18.918410041841,-2798
-155.185236768802,18.918410041841,-3404
-155.16852367688,18.918410041841,-3902
-155.151810584958,18.918410041841,-4259
-155.135097493036,18.918410041841,-4426
-155.118384401114,18.918410041841,-4510
-155.101671309192,18.918410041841,-4557
