"Year","County","Indicator","val.mean","val.se"
2018,"Hawai‘i County","Dollars.Thousands1000",28.553757240838,5.07011396498161
2018,"Hawai‘i County","PCTWaterCover",22.4580523575833,3.45262489753486
2018,"Hawai‘i County","PopDensity.Thousands",0.0566818401144167,0.0152846091978201
2018,"Hawai‘i County","Pounds.Thousands1000",8.10941957008333,1.60135307442921
2018,"Hawai‘i County","RecFshTrps1000",9.66984315616667,7.27326434602957
2018,"Honolulu County","CommPermits1000",0.890212438428571,0.164633000843573
2018,"Honolulu County","Dealers1000",0.0329285714285714,0.00762576192245465
2018,"Honolulu County","Dollars.Thousands1000",44.9342908576723,17.272073270095
2018,"Honolulu County","PCTWaterCover",48.6790288505714,10.8985866874455
2018,"Honolulu County","PopDensity.Thousands",1.5198002758,0.564985007682508
2018,"Honolulu County","Pounds.Thousands1000",11.8706662248571,4.34164223247977
2018,"Honolulu County","RecFshTrps1000",4.38527598428571,2.69530579458699
2018,"Kaua‘i County","CommPermits1000",2.92002733888889,0.509026672454755
2018,"Kaua‘i County","Dealers1000",0.35395524,0.091580483608895
2018,"Kaua‘i County","Dollars.Thousands1000",30.0078288714335,7.14784730428377
2018,"Kaua‘i County","PCTWaterCover",49.511751569,6.38773215312152
2018,"Kaua‘i County","PopDensity.Thousands",0.48636491401,0.231014779441076
2018,"Kaua‘i County","Pounds.Thousands1000",10.8890270536667,2.31635099488809
2018,"Kaua‘i County","RecFshTrps1000",23.0459612855556,13.7675978417667
2018,"Maui County","CommPermits1000",2.13584170876923,0.503883969430235
2018,"Maui County","Dealers1000",0.588244862615385,0.255921476465311
2018,"Maui County","Dollars.Thousands1000",24.935098576364,7.90896481677362
2018,"Maui County","PCTWaterCover",40.1045146373571,5.44717002330164
2018,"Maui County","PopDensity.Thousands",0.875640720990154,0.475828544787682
2018,"Maui County","Pounds.Thousands1000",6.10901565295385,2.39415742013812
2018,"Maui County","RecFshTrps1000",16.5111164640769,8.36836485468423
